date,equity
1992-02-29,1.0
1992-03-31,0.99763287
1992-04-30,0.9414094439429979
1992-05-31,0.9414991790911945
1992-06-30,0.915358388478785
1992-07-31,0.9195402948123892
1992-08-31,0.9154472554429262
1992-09-30,0.9248886200127387
1992-10-31,0.9403269440979672
1992-11-30,0.9901025020582016
1992-12-31,1.0064307576688445
1993-01-31,1.0572728819259984
1993-02-28,1.0298643194713388
1993-03-31,1.0244585410611473
1993-04-30,1.0192638191369885
1993-05-31,1.0418926276899452
1993-06-30,1.037230887505872
1993-07-31,1.0717708731336861
1993-08-31,1.0812877161902203
1993-09-30,1.1049905917781948
1993-10-31,1.1057321178146196
1993-11-30,1.0940123525246908
1993-12-31,1.128829875470336
1994-01-31,1.1145376023808236
1994-02-28,1.1341214992442898
1994-03-31,1.108931367847565
1994-04-30,1.1003914652051436
1994-05-31,1.0631740580807192
1994-06-30,1.062644724980682
1994-07-31,1.0429751498683952
1994-08-31,1.0626096576927397
1994-09-30,1.0843459864327358
1994-10-31,1.057784064018277
1994-11-30,1.0469245883710492
1994-12-31,1.0695805285179552
1995-01-31,1.0529263575035341
1995-02-28,1.0526763822569993
1995-03-31,1.0578442864204136
1995-04-30,1.0648963101498496
1995-05-31,1.038579272062002
1995-06-30,1.0576060027830068
1995-07-31,1.0738394934494038
1995-08-31,1.082364168268152
1995-09-30,1.0535229622820363
1995-10-31,0.9889304264767921
1995-11-30,0.9813368253040474
1995-12-31,0.9887374690250272
1996-01-31,0.9504414916272561
1996-02-29,0.9710985200680917
1996-03-31,0.9690633306336738
1996-04-30,1.0029533165262614
1996-05-31,1.0087718097786242
1996-06-30,0.9884020336938979
1996-07-31,0.9378348815650809
1996-08-31,0.9787107337419546
1996-09-30,0.9599962772982785
1996-10-31,0.9341899357708666
1996-11-30,0.899050343969248
1996-12-31,0.9507687274647749
1997-01-31,0.9250864485062491
1997-02-28,0.8899332374699276
1997-03-31,0.8859635033782131
1997-04-30,0.8512708381973086
1997-05-31,0.9090107685088886
1997-06-30,0.9187695354251849
1997-07-31,0.8824399271509118
1997-08-31,0.9643445155513471
1997-09-30,1.0013703785742638
1997-10-31,0.9807048176879207
1997-11-30,0.9163477312253411
1997-12-31,0.9099383003653762
1998-01-31,0.9060685329603483
1998-02-28,0.8976219537003294
1998-03-31,0.8766668973814389
1998-04-30,0.8615220646957328
1998-05-31,0.8328118160440856
1998-06-30,0.791954651317234
1998-07-31,0.7317654088165776
1998-08-31,0.7153651044271427
1998-09-30,0.7336776785061648
1998-10-31,0.7164438319516889
1998-11-30,0.7026477674260393
1998-12-31,0.6866869407005373
1999-01-31,0.6573743009285065
1999-02-28,0.6239975078586365
1999-03-31,0.5913235319530148
1999-04-30,0.599687596349254
1999-05-31,0.6477754232846955
1999-06-30,0.6561876163085891
1999-07-31,0.6792062907380009
1999-08-31,0.6671103398665623
1999-09-30,0.6796916806368621
1999-10-31,0.6338254946957245
1999-11-30,0.6670080974369803
1999-12-31,0.6765415374523515
2000-01-31,0.68772190053032
2000-02-29,0.7833805645301469
2000-03-31,0.7574989554221967
2000-04-30,0.7541680431404665
2000-05-31,0.7633685765162022
2000-06-30,0.8236639763661678
2000-07-31,0.8208244195175648
2000-08-31,0.8172043129554338
2000-09-30,0.8084410551936287
2000-10-31,0.8111993833142545
2000-11-30,0.8387399025215452
2000-12-31,0.8822046707674643
2001-01-31,0.9653092594245704
2001-02-28,1.0188726774697618
2001-03-31,1.0409470227085758
2001-04-30,1.0822462210936103
2001-05-31,1.1343658787610889
2001-06-30,1.2306236978311924
2001-07-31,1.1996173830838799
2001-08-31,1.2374885960935817
2001-09-30,1.1790867572877166
2001-10-31,1.2815644062704392
2001-11-30,1.2997178429791245
2001-12-31,1.3698969527273803
2002-01-31,1.3831714596838516
2002-02-28,1.381749988206449
2002-03-31,1.4694872711925913
2002-04-30,1.5272752548938031
2002-05-31,1.4482295204377567
2002-06-30,1.4871105293949196
2002-07-31,1.3921376579323266
2002-08-31,1.4065446817336196
2002-09-30,1.4289135666214425
2002-10-31,1.4112296181036488
2002-11-30,1.4516848859723481
2002-12-31,1.4600097907036893
2003-01-31,1.4601172328241872
2003-02-28,1.4448461149060086
2003-03-31,1.4759988609948702
2003-04-30,1.522903388959383
2003-05-31,1.6024870305950802
2003-06-30,1.5983367173848013
2003-07-31,1.6645260945064775
2003-08-31,1.6978468774810054
2003-09-30,1.697171270251518
2003-10-31,1.7142742421800745
2003-11-30,1.759882851248124
2003-12-31,1.7095269536499624
2004-01-31,1.7619649834262214
2004-02-29,1.7293752386015242
2004-03-31,1.75901851144765
2004-04-30,1.6795570313759567
2004-05-31,1.6910574286457565
2004-06-30,1.7478481088085214
2004-07-31,1.725932994951923
2004-08-31,1.7028636567614972
2004-09-30,1.7627006509109857
2004-10-31,1.798703441538706
2004-11-30,1.8752863703062044
2004-12-31,1.8721536669188805
2005-01-31,1.8631178108531798
2005-02-28,1.8749065956454627
2005-03-31,1.8686411077803986
2005-04-30,1.8107432251289861
2005-05-31,1.8614043982633997
2005-06-30,1.9233954004303049
2005-07-31,1.9470331220755253
2005-08-31,1.9226212986722673
2005-09-30,1.9297019283910175
2005-10-31,1.8929484009284578
2005-11-30,1.8957246179827436
2005-12-31,1.8623008318416434
2006-01-31,1.991245032974685
2006-02-28,2.0055076042976707
2006-03-31,2.074290017280443
2006-04-30,2.047557231310538
2006-05-31,2.0149601201880745
2006-06-30,2.0051140175607753
2006-07-31,1.9296738283266106
2006-08-31,1.9627805282198936
2006-09-30,1.9579539723897799
2006-10-31,2.0016067911586863
2006-11-30,2.011276553566774
2006-12-31,1.9875417806496154
2007-01-31,1.9925310074044913
2007-02-28,2.0102215943271817
2007-03-31,2.0024845730460714
2007-04-30,1.9995840342165514
2007-05-31,2.011538887294401
2007-06-30,1.9880531247850173
2007-07-31,1.9267221828986807
2007-08-31,1.92315597427591
2007-09-30,1.8776090828431842
2007-10-31,1.8775934048073424
2007-11-30,1.8225870341254913
2007-12-31,1.8031625211953735
2008-01-31,1.7872633881074862
2008-02-29,1.7407139701831555
2008-03-31,1.7528769653498546
2008-04-30,1.7151192943654325
2008-05-31,1.75819072502978
2008-06-30,1.6812123000634824
2008-07-31,1.7531372858241243
2008-08-31,1.8345630268544446
2008-09-30,1.8748410966022275
2008-10-31,1.7807480152735993
2008-11-30,1.7181374136660237
2008-12-31,1.8679944928566674
2009-01-31,1.838335055377382
2009-02-28,1.8361070852070176
2009-03-31,1.8986831753618953
2009-04-30,2.107821266418496
2009-05-31,2.077765906215273
2009-06-30,2.137833329012912
2009-07-31,2.160148439489481
2009-08-31,2.193897799453142
2009-09-30,2.2314997158852656
2009-10-31,2.1380772215698256
2009-11-30,2.0741217942526684
2009-12-31,2.229985741760502
2010-01-31,2.250990044361717
2010-02-28,2.2825353513137006
2010-03-31,2.3651330015646193
2010-04-30,2.4403234887979504
2010-05-31,2.475461145438749
2010-06-30,2.4709295662659088
2010-07-31,2.4625297400425703
2010-08-31,2.422553573999262
2010-09-30,2.529639211613967
2010-10-31,2.522207258092206
2010-11-30,2.587677301661699
2010-12-31,2.617723443853845
2011-01-31,2.5577305103220715
2011-02-28,2.59736077974546
2011-03-31,2.6527461477781262
2011-04-30,2.6543975618375026
2011-05-31,2.604128156107814
2011-06-30,2.6009405469970486
2011-07-31,2.5424062499398525
2011-08-31,2.442507837097841
2011-09-30,2.375324167680471
2011-10-31,2.4675392875570625
2011-11-30,2.44218786294288
2011-12-31,2.4470925576717857
2012-01-31,2.5203323494290375
2012-02-29,2.5048230558603266
2012-03-31,2.528132237867707
2012-04-30,2.516293803600089
2012-05-31,2.527614055837849
2012-06-30,2.585613067105213
2012-07-31,2.539443998193153
2012-08-31,2.5611132008019353
2012-09-30,2.5723973631201402
2012-10-31,2.530895204402637
2012-11-30,2.5463483696506306
2012-12-31,2.5722472534548633
2013-01-31,2.5871182122237344
2013-02-28,2.6052403543919906
2013-03-31,2.618374074433376
2013-04-30,2.5574124608226403
2013-05-31,2.6252495398123097
2013-06-30,2.650961076290259
2013-07-31,2.6398950899406683
2013-08-31,2.61071239606787
2013-09-30,2.6499548234140087
2013-10-31,2.595219953537296
2013-11-30,2.640050639437284
2013-12-31,2.634469941992603
2014-01-31,2.6145262932248348
2014-02-28,2.568022759857762
2014-03-31,2.5840879250400186
2014-04-30,2.5208730720392136
2014-05-31,2.485321224312975
2014-06-30,2.5718489253980437
2014-07-31,2.49555608148417
2014-08-31,2.5264145058763505
2014-09-30,2.4446149391370025
2014-10-31,2.5630775321805177
2014-11-30,2.4802650866235973
2014-12-31,2.4929808848670483
2015-01-31,2.4958276945289044
2015-02-28,2.4989337021781917
2015-03-31,2.5682997785953536
2015-04-30,2.5128761262032437
2015-05-31,2.4797669729396152
2015-06-30,2.499770682763915
2015-07-31,2.4173789409958073
2015-08-31,2.397601421101734
2015-09-30,2.3125209043049724
2015-10-31,2.2893675056320992
2015-11-30,2.3692375397607384
2015-12-31,2.2412169739185366
2016-01-31,2.14366905850071
2016-02-29,2.173273599805798
2016-03-31,2.2376043456426093
2016-04-30,2.2812421727194616
2016-05-31,2.2601523397693093
2016-06-30,2.2633710679194214
2016-07-31,2.334978470080722
2016-08-31,2.3950462815690274
2016-09-30,2.411909299477836
2016-10-31,2.331626293582673
2016-11-30,2.4843346188075164
2016-12-31,2.518326403012619
2017-01-31,2.507285631946323
2017-02-28,2.446124009446302
2017-03-31,2.4593693551163724
2017-04-30,2.453719052397767
2017-05-31,2.310043079127619
2017-06-30,2.359284465611781
2017-07-31,2.3371051862432344
2017-08-31,2.281817200323301
2017-09-30,2.4015202581981767
2017-10-31,2.3597409862511003
2017-11-30,2.375919983985494
2017-12-31,2.345497207680954
2018-01-31,2.270588617714778
2018-02-28,2.2365466362165995
2018-03-31,2.3035092898142517
2018-04-30,2.3672821287835024
2018-05-31,2.442600168813411
2018-06-30,2.464617375919068
2018-07-31,2.4040849683345913
2018-08-31,2.4541922775730525
2018-09-30,2.361615113768828
2018-10-31,2.240327898775818
2018-11-30,2.212808831031205
2018-12-31,2.1568722323555414
2019-01-31,2.255751904544371
2019-02-28,2.29433942823404
2019-03-31,2.2387704813954232
2019-04-30,2.2411436900442263
2019-05-31,2.1730690849277545
2019-06-30,2.1750202619284202
2019-07-31,2.174540147955802
2019-08-31,2.0918343185850943
2019-09-30,2.135119997670937
2019-10-31,2.138432785805723
2019-11-30,2.137859536128832
2019-12-31,2.1298110935759773
2020-01-31,2.07244352426874
2020-02-29,2.0343313500307434
2020-03-31,1.7450408878647015
2020-04-30,1.875387467351337
2020-05-31,1.8758328531209583
2020-06-30,1.9110042126421056
2020-07-31,1.8317106855264411
2020-08-31,1.8150990844904702
2020-09-30,1.7873870592180119
2020-10-31,1.9480578379346136
2020-11-30,2.0991190868706475
2020-12-31,2.22666861562904
2021-01-31,2.36797398571105
2021-02-28,2.5166989963152457
2021-03-31,2.5161783164598983
2021-04-30,2.453504415967538
2021-05-31,2.505319754912959
2021-06-30,2.480990970570962
2021-07-31,2.3368126460999776
2021-08-31,2.3388848380820333
2021-09-30,2.3772309485577816
2021-10-31,2.346236254865843
2021-11-30,2.3624364531089905
2021-12-31,2.334014145512188
2022-01-31,2.2602114045437367
2022-02-28,2.3559022912075016
2022-03-31,2.3019319150971915
2022-04-30,2.266821261195108
2022-05-31,2.239416570894315
2022-06-30,2.2119774699286268
2022-07-31,2.3088154767462092
2022-08-31,2.3364923099210855
2022-09-30,2.2966175686055106
2022-10-31,2.3748247689589235
2022-11-30,2.286498932501685
2022-12-31,2.254764247977665
2023-01-31,2.4125535068615562
2023-02-28,2.426341563785226
2023-03-31,2.274714190039678
2023-04-30,2.2186178728476635
2023-05-31,2.2113314658434784
2023-06-30,2.2729181528329523
2023-07-31,2.361700199675493
2023-08-31,2.3119653441065426
2023-09-30,2.2291531036852974
2023-10-31,2.11311864051467
