date,equity
1992-02-29,1.0
1992-03-31,1.06006839
1992-04-30,1.1368943978072694
1992-05-31,1.1687451764984789
1992-06-30,1.214878774351561
1992-07-31,1.2007756354213215
1992-08-31,1.19469891819417
1992-09-30,1.1835382439992161
1992-10-31,1.154259673717662
1992-11-30,1.1271498422407802
1992-12-31,1.1230071157106085
1993-01-31,1.1615865652615962
1993-02-28,1.255196224602122
1993-03-31,1.2428747289349
1993-04-30,1.253066898292036
1993-05-31,1.2084271920031973
1993-06-30,1.1882726445139946
1993-07-31,1.1884265614696385
1993-08-31,1.1591425306841996
1993-09-30,1.1312349339754697
1993-10-31,1.1132050740384325
1993-11-30,1.1610454183208578
1993-12-31,1.1379652518800496
1994-01-31,1.1752699263503086
1994-02-28,1.1655998406543961
1994-03-31,1.2007733078139387
1994-04-30,1.227944346184487
1994-05-31,1.2527339761302683
1994-06-30,1.2954401659427999
1994-07-31,1.3123726959446165
1994-08-31,1.2663174434411086
1994-09-30,1.2253161487199185
1994-10-31,1.1804657791967084
1994-11-30,1.1901576747510425
1994-12-31,1.1769658123636042
1995-01-31,1.2683501341291057
1995-02-28,1.2627503302364216
1995-03-31,1.2094143954354253
1995-04-30,1.2467603863178338
1995-05-31,1.2775706656098245
1995-06-30,1.2023826807504487
1995-07-31,1.134704238942009
1995-08-31,1.1688752443574586
1995-09-30,1.1546094025301343
1995-10-31,1.1436797198265618
1995-11-30,1.1393205045168624
1995-12-31,1.1298803796465617
1996-01-31,1.1308477267335961
1996-02-29,1.0775635049417494
1996-03-31,1.0763517632291724
1996-04-30,0.9829996133515418
1996-05-31,0.9564591447808453
1996-06-30,1.0060163633057955
1996-07-31,1.0710007548659695
1996-08-31,1.0585140213250324
1996-09-30,0.9991081609310701
1996-10-31,1.06595961697119
1996-11-30,1.1187936815348476
1996-12-31,1.1309172990698741
1997-01-31,1.1588400882416559
1997-02-28,1.2974398658899484
1997-03-31,1.3570032542291706
1997-04-30,1.3653731824510935
1997-05-31,1.3123332540802026
1997-06-30,1.3341617786586228
1997-07-31,1.3251846443234159
1997-08-31,1.3525679550212468
1997-09-30,1.3544258288385844
1997-10-31,1.404846836004884
1997-11-30,1.450511424554628
1997-12-31,1.4595349400858686
1998-01-31,1.459178171365114
1998-02-28,1.4304935155463832
1998-03-31,1.4025679933332929
1998-04-30,1.373569072556011
1998-05-31,1.422903374371026
1998-06-30,1.2913758922866996
1998-07-31,1.2429892644098146
1998-08-31,1.3133212140888813
1998-09-30,1.2714300759909667
1998-10-31,1.3321511988460533
1998-11-30,1.230507143189772
1998-12-31,1.1031453963149151
1999-01-31,0.9639084803682996
1999-02-28,0.97462641009955
1999-03-31,0.9198028655915299
1999-04-30,0.987602509805319
1999-05-31,1.0699508415340566
1999-06-30,0.9787683896755481
1999-07-31,0.9880018459716498
1999-08-31,0.9401050874018793
1999-09-30,0.8809485517298267
1999-10-31,0.7860825674175093
1999-11-30,0.678867995686519
1999-12-31,0.5305830698377914
2000-01-31,0.50665060580718
2000-02-29,0.28023850201997047
2000-03-31,0.3643092847724661
2000-04-30,0.42638251571245034
2000-05-31,0.4845543769348181
2000-06-30,0.3640170710729958
2000-07-31,0.4162625192739676
2000-08-31,0.38363712012608225
2000-09-30,0.3852663809388033
2000-10-31,0.4122754189318971
2000-11-30,0.49147389383383744
2000-12-31,0.5150685872732291
2001-01-31,0.5817307983590502
2001-02-28,0.6593838146030421
2001-03-31,0.7154624628527777
2001-04-30,0.692849262912243
2001-05-31,0.7112846307422752
2001-06-30,0.7080371682936194
2001-07-31,0.7365175598070444
2001-08-31,0.7541663102776915
2001-09-30,0.7287962913498859
2001-10-31,0.7542048266126209
2001-11-30,0.8018664084438956
2001-12-31,0.8345916350361501
2002-01-31,0.8743513051140326
2002-02-28,0.9313369503240395
2002-03-31,0.9896726930932283
2002-04-30,1.0152185897935164
2002-05-31,1.016980907743539
2002-06-30,1.0047654415701774
2002-07-31,0.9050079778967282
2002-08-31,0.9342131373983221
2002-09-30,0.8340983827137898
2002-10-31,0.8380815361306012
2002-11-30,0.9327325204720275
2002-12-31,0.9534049324883548
2003-01-31,0.9409393632111054
2003-02-28,0.9031988593257195
2003-03-31,0.8823831332704632
2003-04-30,0.9493139234102344
2003-05-31,0.972439837131697
2003-06-30,0.9705298388743916
2003-07-31,0.9406839499845521
2003-08-31,0.960239339465127
2003-09-30,0.9859266444207981
2003-10-31,0.980141739553192
2003-11-30,0.9787241703566936
2003-12-31,1.0457271670589527
2004-01-31,1.0435578165081605
2004-02-29,1.0673296774518244
2004-03-31,1.0591178136862585
2004-04-30,1.0563441112263519
2004-05-31,1.0402013879852652
2004-06-30,1.0670234696691177
2004-07-31,1.1060328340479244
2004-08-31,1.1375031623262535
2004-09-30,1.1324497931525874
2004-10-31,1.1474893152795462
2004-11-30,1.1612413665538346
2004-12-31,1.1599816286945697
2005-01-31,1.1561586308416159
2005-02-28,1.17012403280576
2005-03-31,1.1953851267743436
2005-04-30,1.198825086553662
2005-05-31,1.2146831927515973
2005-06-30,1.2398824272204894
2005-07-31,1.2485607610909824
2005-08-31,1.2344860977138246
2005-09-30,1.2231669835801378
2005-10-31,1.2207011034045798
2005-11-30,1.2087105104691567
2005-12-31,1.2027974503035213
2006-01-31,1.1791426703310506
2006-02-28,1.1882988664547183
2006-03-31,1.17283315670781
2006-04-30,1.1843802151821876
2006-05-31,1.2216531579936614
2006-06-30,1.2200937177374824
2006-07-31,1.2751256666469792
2006-08-31,1.304747384187225
2006-09-30,1.2873212303139159
2006-10-31,1.2757190160078902
2006-11-30,1.2878302586014037
2006-12-31,1.3086598827700746
2007-01-31,1.2733985395195904
2007-02-28,1.2847170787681832
2007-03-31,1.255297828494639
2007-04-30,1.2476405368467782
2007-05-31,1.243335104023795
2007-06-30,1.2132868401973531
2007-07-31,1.1431863781794818
2007-08-31,1.1147818663099955
2007-09-30,1.0745989408088252
2007-10-31,1.01819850794058
2007-11-30,0.997799236839498
2007-12-31,0.9660945851646024
2008-01-31,1.0570244605633927
2008-02-29,1.011003592186204
2008-03-31,1.0013111209679866
2008-04-30,0.9933547728925535
2008-05-31,0.9591992425143205
2008-06-30,0.848835609741176
2008-07-31,0.8834244894449875
2008-08-31,0.9487699412788256
2008-09-30,0.9642198533181011
2008-10-31,0.919875931869318
2008-11-30,0.8580949577690907
2008-12-31,0.9512434222246644
2009-01-31,0.869843943520819
2009-02-28,0.7886705155381095
2009-03-31,0.8423414448164203
2009-04-30,1.065626476317688
2009-05-31,1.1392500660969742
2009-06-30,1.1168937190049044
2009-07-31,1.189966993172974
2009-08-31,1.3222430815519055
2009-09-30,1.3286431744068337
2009-10-31,1.284098565170832
2009-11-30,1.2920129012214923
2009-12-31,1.2826376421661008
2010-01-31,1.324333459894743
2010-02-28,1.3249772978496053
2010-03-31,1.380325521513585
2010-04-30,1.3988690768314476
2010-05-31,1.4018515216580152
2010-06-30,1.3858424193362264
2010-07-31,1.3841902041454694
2010-08-31,1.3694440106436465
2010-09-30,1.3422457844259355
2010-10-31,1.3053865876991404
2010-11-30,1.2650121945511326
2010-12-31,1.3303199291591024
2011-01-31,1.3406640845290654
2011-02-28,1.3130841038618235
2011-03-31,1.2735504635973267
2011-04-30,1.2409015965574992
2011-05-31,1.2081086375177212
2011-06-30,1.1892230846201939
2011-07-31,1.1771554076923179
2011-08-31,1.161716414171175
2011-09-30,1.1299151011287594
2011-10-31,1.1755904840997111
2011-11-30,1.1629063682801835
2011-12-31,1.193751517744657
2012-01-31,1.1878214257675934
2012-02-29,1.1933254695428153
2012-03-31,1.1892499647329593
2012-04-30,1.1631757187186873
2012-05-31,1.1547422527512037
2012-06-30,1.1537785741515927
2012-07-31,1.1666158260878186
2012-08-31,1.1856873582925875
2012-09-30,1.2069056367029352
2012-10-31,1.2541226938533385
2012-11-30,1.2528477401815403
2012-12-31,1.288041360766206
2013-01-31,1.3025503867508343
2013-02-28,1.2992994163680622
2013-03-31,1.2873032707026075
2013-04-30,1.2550264969547251
2013-05-31,1.2516877248643465
2013-06-30,1.2600556828788911
2013-07-31,1.2139991734045188
2013-08-31,1.1786089365812484
2013-09-30,1.1264452018815119
2013-10-31,1.1678578220190319
2013-11-30,1.178449615107208
2013-12-31,1.1770844755040755
2014-01-31,1.135170239416399
2014-02-28,1.1113540158906687
2014-03-31,1.2051642863416725
2014-04-30,1.2591396779429855
2014-05-31,1.2335337253125596
2014-06-30,1.21272309855158
2014-07-31,1.2327542523319057
2014-08-31,1.2135590975065582
2014-09-30,1.2032130450478578
2014-10-31,1.1794260044324796
2014-11-30,1.1288559561428488
2014-12-31,1.1343235473893074
2015-01-31,1.0662401436029216
2015-02-28,1.089831805007484
2015-03-31,1.063834641079612
2015-04-30,1.1184708158942114
2015-05-31,1.0819016520083953
2015-06-30,1.0756968053869123
2015-07-31,1.0231565032935273
2015-08-31,1.0697191177390466
2015-09-30,1.0556144218896277
2015-10-31,1.0682402354125133
2015-11-30,1.0518334006968715
2015-12-31,0.9945600307138601
2016-01-31,1.0048166896162047
2016-02-29,1.0002885535416177
2016-03-31,1.0623814755055991
2016-04-30,1.117670176601601
2016-05-31,1.1208278519146413
2016-06-30,1.0685782871916074
2016-07-31,1.0567851793838061
2016-08-31,1.0901519032806346
2016-09-30,1.0836307454134382
2016-10-31,1.129000479206402
2016-11-30,1.2063367749419398
2016-12-31,1.2512032262399806
2017-01-31,1.2220713989632739
2017-02-28,1.2116102844774383
2017-03-31,1.1741594953969607
2017-04-30,1.1414137721856583
2017-05-31,1.0908067385561968
2017-06-30,1.1090376970035734
2017-07-31,1.109777680226145
2017-08-31,1.0609560519754395
2017-09-30,1.0907566948222307
2017-10-31,1.0777385463922282
2017-11-30,1.0621338837599315
2017-12-31,1.0689717530048342
2018-01-31,1.0157281834471013
2018-02-28,0.9835127186294192
2018-03-31,0.9935452466534694
2018-04-30,1.0086218784824323
2018-05-31,0.9759469675558669
2018-06-30,0.9708624985632336
2018-07-31,0.9774082185751718
2018-08-31,0.9259746034636107
2018-09-30,0.9194590109455771
2018-10-31,0.9644804409461988
2018-11-30,0.9517824386736599
2018-12-31,0.9074459475637247
2019-01-31,0.9244306678110317
2019-02-28,0.8867359165028488
2019-03-31,0.8701203564403692
2019-04-30,0.8747098062604141
2019-05-31,0.8276193664854815
2019-06-30,0.8356952017779039
2019-07-31,0.827498628026298
2019-08-31,0.7538574729216402
2019-09-30,0.8296996959908077
2019-10-31,0.8012883639739671
2019-11-30,0.764188744773507
2019-12-31,0.8065963598680198
2020-01-31,0.7468568409836992
2020-02-29,0.7190223603427407
2020-03-31,0.5906316712759904
2020-04-30,0.6401625098282152
2020-05-31,0.5830482093548571
2020-06-30,0.5720883956224018
2020-07-31,0.5358035689914878
2020-08-31,0.5218333107094953
2020-09-30,0.489640897156849
2020-10-31,0.5308724603108176
2020-11-30,0.5683785677794292
2020-12-31,0.565748464162458
2021-01-31,0.5635037835835932
2021-02-28,0.6114834879229911
2021-03-31,0.6637178322178999
2021-04-30,0.6523636577223966
2021-05-31,0.683286562742103
2021-06-30,0.6222393975538133
2021-07-31,0.6094978449668618
2021-08-31,0.6094748668981065
2021-09-30,0.6365544812777483
2021-10-31,0.6200504504895775
2021-11-30,0.6229074693513074
2021-12-31,0.6519381778546949
2022-01-31,0.7312092836758172
2022-02-28,0.7361774924658453
2022-03-31,0.7243719808758398
2022-04-30,0.7449039787063739
2022-05-31,0.8140089591802375
2022-06-30,0.7789814617590967
2022-07-31,0.774593981102587
2022-08-31,0.7687142783161715
2022-09-30,0.7703275405363597
2022-10-31,0.8065958707016303
2022-11-30,0.821511272157512
2022-12-31,0.8167506718411482
2023-01-31,0.8568025076219079
2023-02-28,0.837898891032296
2023-03-31,0.7642745839918151
2023-04-30,0.7787421490118634
2023-05-31,0.7418962679408052
2023-06-30,0.757339001975172
2023-07-31,0.7977313671365269
2023-08-31,0.7909126067069677
2023-09-30,0.8014310562822026
2023-10-31,0.7938468016384922
