date,equity
1992-02-29,1.0
1992-03-31,0.99350216
1992-04-30,0.9471018238847704
1992-05-31,0.9295931407783604
1992-06-30,0.9347226450251069
1992-07-31,0.9538225619145682
1992-08-31,0.9264444206263971
1992-09-30,0.9712267798573054
1992-10-31,0.990956989658876
1992-11-30,1.0093838844294323
1992-12-31,1.058460532643945
1993-01-31,1.1124212739823462
1993-02-28,1.1494034077579325
1993-03-31,1.1931125182569584
1993-04-30,1.2018120504593284
1993-05-31,1.2041855811865037
1993-06-30,1.2637665523351331
1993-07-31,1.3310118233381962
1993-08-31,1.4146516746084923
1993-09-30,1.5150242241300318
1993-10-31,1.444737371994638
1993-11-30,1.353867364323948
1993-12-31,1.4077714986637904
1994-01-31,1.3479370148115133
1994-02-28,1.363210516085083
1994-03-31,1.3489594860857193
1994-04-30,1.3830963492677686
1994-05-31,1.3251147788451954
1994-06-30,1.2852976372124205
1994-07-31,1.2865857625044348
1994-08-31,1.305312635838853
1994-09-30,1.3703422148937305
1994-10-31,1.3989707603864494
1994-11-30,1.3854726231283696
1994-12-31,1.4550884660227006
1995-01-31,1.3800438353322384
1995-02-28,1.394531535515556
1995-03-31,1.4484955689469325
1995-04-30,1.4366326654514152
1995-05-31,1.409300441664669
1995-06-30,1.4990566728436294
1995-07-31,1.6195230556960858
1995-08-31,1.6184395461861334
1995-09-30,1.7198224512453526
1995-10-31,1.7961188314606031
1995-11-30,1.742886970273592
1995-12-31,1.7591459096686621
1996-01-31,1.7779058638443872
1996-02-29,1.7792282524468561
1996-03-31,1.7928913732121763
1996-04-30,1.8691986588052871
1996-05-31,1.9635939200624313
1996-06-30,1.9441397114791086
1996-07-31,1.893745082775945
1996-08-31,1.9277042498489063
1996-09-30,2.0179517098409603
1996-10-31,2.0600092136329184
1996-11-30,1.8571444502964611
1996-12-31,1.8807929748690908
1997-01-31,1.8660432509302047
1997-02-28,1.6609243619288074
1997-03-31,1.698776429515318
1997-04-30,1.7887150558029048
1997-05-31,1.6497897787862248
1997-06-30,1.6721223396036402
1997-07-31,1.8208280753096433
1997-08-31,1.7829238790576416
1997-09-30,1.8424355246810653
1997-10-31,1.7890321625110797
1997-11-30,1.7694965037867507
1997-12-31,1.854596421379311
1998-01-31,1.846893355143112
1998-02-28,1.846889772170003
1998-03-31,1.9263383898821216
1998-04-30,1.9395063382673745
1998-05-31,1.9437602575190964
1998-06-30,2.2054063075776758
1998-07-31,2.322529790732979
1998-08-31,2.341087872124639
1998-09-30,2.2798802935840916
1998-10-31,1.9972880596506053
1998-11-30,2.170853909973168
1998-12-31,2.4773606159337005
1999-01-31,2.822877357829789
1999-02-28,2.749002685604157
1999-03-31,2.830704145021387
1999-04-30,2.5540753657927833
1999-05-31,2.3592397953143274
1999-06-30,2.5149242835696715
1999-07-31,2.540404389844115
1999-08-31,2.7497013214112993
1999-09-30,2.977119521247616
1999-10-31,3.403316628195402
1999-11-30,3.849687877587599
1999-12-31,4.841207635813487
2000-01-31,5.271487344381823
2000-02-29,7.940420828041698
2000-03-31,5.728953518446417
2000-04-30,5.004788987346055
2000-05-31,4.241166641654403
2000-06-30,5.604450088529444
2000-07-31,4.878452482330885
2000-08-31,5.550737285994407
2000-09-30,5.618549810806807
2000-10-31,4.97857743480257
2000-11-30,4.127010981888489
2000-12-31,4.489873593868186
2001-01-31,2.7650334273385173
2001-02-28,3.1903661044659124
2001-03-31,3.624816154864882
2001-04-30,3.0536817481790535
2001-05-31,3.2035467682085397
2001-06-30,3.2712702274204832
2001-07-31,3.610767460389415
2001-08-31,3.9936102376486553
2001-09-30,4.712721542087672
2001-10-31,3.6930856392675744
2001-11-30,3.0394898426607244
2001-12-31,3.033534631001796
2002-01-31,3.2885596708169804
2002-02-28,3.781250167961332
2002-03-31,3.5819566553588094
2002-04-30,4.028527179345733
2002-05-31,4.107734872187875
2002-06-30,4.72452264167248
2002-07-31,4.9003140974806225
2002-08-31,4.929062574183748
2002-09-30,5.669093446505791
2002-10-31,5.27976267159169
2002-11-30,3.899307845440439
2002-12-31,4.374801220023139
2003-01-31,4.375498782077671
2003-02-28,4.435980951702429
2003-03-31,4.567583775274108
2003-04-30,3.9210098163634157
2003-05-31,3.454913301927081
2003-06-30,3.425589345236512
2003-07-31,3.5039772432471326
2003-08-31,3.489039157543266
2003-09-30,3.487105078467065
2003-10-31,3.6518447796207485
2003-11-30,3.7231436162087506
2003-12-31,3.4117986353553142
2004-01-31,3.5620433977367023
2004-02-29,3.4697897151948136
2004-03-31,3.493435534052232
2004-04-30,3.127145534477454
2004-05-31,3.267826243008259
2004-06-30,3.39522653387474
2004-07-31,3.338078827806398
2004-08-31,3.2582533125689785
2004-09-30,3.444524102952436
2004-10-31,3.313197005865076
2004-11-30,3.468526606081773
2004-12-31,3.3487647644627243
2005-01-31,3.577399669497558
2005-02-28,3.6945025206968682
2005-03-31,3.6375825395463237
2005-04-30,3.5820507679877047
2005-05-31,3.6302383775850746
2005-06-30,3.7844523922626236
2005-07-31,3.7882306381529633
2005-08-31,3.921695041881841
2005-09-30,4.117492686681917
2005-10-31,4.077789639925806
2005-11-30,4.0753554441781485
2005-12-31,4.136845996508532
2006-01-31,4.4254167359471
2006-02-28,4.253979454913229
2006-03-31,4.386836508224694
2006-04-30,4.431825929376617
2006-05-31,4.150841916579579
2006-06-30,4.215184905788443
2006-07-31,4.050862287165488
2006-08-31,3.7666967687468245
2006-09-30,3.695652234651234
2006-10-31,3.784046175234426
2006-11-30,3.6886152552082603
2006-12-31,3.7303786792815425
2007-01-31,3.788646821214052
2007-02-28,3.7867228705853027
2007-03-31,3.8970704742712527
2007-04-30,3.907659711076057
2007-05-31,3.9256261144360596
2007-06-30,4.03420720548587
2007-07-31,4.159171251645794
2007-08-31,4.0891516036243365
2007-09-30,4.3667293073142455
2007-10-31,4.691680473065776
2007-11-30,4.776228636952433
2007-12-31,5.034066080050782
2008-01-31,4.38296787674076
2008-02-29,4.811415127513188
2008-03-31,4.9635739657839855
2008-04-30,5.139692092866809
2008-05-31,5.375044247460481
2008-06-30,6.348185043372936
2008-07-31,5.858192318605191
2008-08-31,5.192408878759557
2008-09-30,4.986117693299945
2008-10-31,5.23321911561038
2008-11-30,5.709333884491804
2008-12-31,5.132113263382344
2009-01-31,4.972604873705452
2009-02-28,5.24919607459557
2009-03-31,4.509794368019999
2009-04-30,2.5473315527523113
2009-05-31,2.107451717161005
2009-06-30,2.230229599229468
2009-07-31,2.0614060581660274
2009-08-31,1.7634715353167456
2009-09-30,1.6586060127152367
2009-10-31,1.7093438653241644
2009-11-30,1.7190307170089565
2009-12-31,1.7692441543426176
2010-01-31,1.6740241770384428
2010-02-28,1.7762324932186462
2010-03-31,1.8254977046417349
2010-04-30,1.8618721885499083
2010-05-31,1.8344429943745817
2010-06-30,1.7756943337691176
2010-07-31,1.8460868702289195
2010-08-31,1.8456231701288555
2010-09-30,1.8582814135536476
2010-10-31,1.9029890627697694
2010-11-30,2.0027488875106303
2010-12-31,1.9190055449784833
2011-01-31,1.8959554290650296
2011-02-28,2.0014194855306693
2011-03-31,2.085591223442537
2011-04-30,2.127239562514546
2011-05-31,2.1009536674160705
2011-06-30,2.173568844984825
2011-07-31,2.2532277956991664
2011-08-31,2.2984046299542094
2011-09-30,2.223695952787492
2011-10-31,2.1933193543570746
2011-11-30,2.2122854693444585
2011-12-31,2.1900164931957637
2012-01-31,2.0529293666812496
2012-02-29,2.0616908381030785
2012-03-31,2.1147204334431717
2012-04-30,2.2326895841426904
2012-05-31,2.381354582043478
2012-06-30,2.3465728027807007
2012-07-31,2.4321681287988035
2012-08-31,2.3871679595063178
2012-09-30,2.3481228435686425
2012-10-31,2.4075446515790464
2012-11-30,2.380192464566117
2012-12-31,2.3065245795127347
2013-01-31,2.2651229938111346
2013-02-28,2.2932910667080524
2013-03-31,2.322275880768533
2013-04-30,2.3185139796237584
2013-05-31,2.3094344702132936
2013-06-30,2.2780811721474734
2013-07-31,2.3387991657792724
2013-08-31,2.3478058813666887
2013-09-30,2.445826917782101
2013-10-31,2.4596721080486663
2013-11-30,2.5343065045477715
2013-12-31,2.5329867137493984
2014-01-31,2.5293540561837418
2014-02-28,2.534657378126883
2014-03-31,2.3811743182229845
2014-04-30,2.231489176348283
2014-05-31,2.2378772604134154
2014-06-30,2.2847203505769804
2014-07-31,2.2978083711052606
2014-08-31,2.35186015400236
2014-09-30,2.3728124998167424
2014-10-31,2.3202194904083044
2014-11-30,2.3712228568749936
2014-12-31,2.3969677688133424
2015-01-31,2.5811273298241804
2015-02-28,2.4954278110135193
2015-03-31,2.624647052094546
2015-04-30,2.3655512388552777
2015-05-31,2.6463954904323232
2015-06-30,2.7928615720480456
2015-07-31,3.161984506510444
2015-08-31,3.035620064386838
2015-09-30,3.2580648385889894
2015-10-31,3.0433245144323022
2015-11-30,3.161277655529424
2015-12-31,3.3236589268128287
2016-01-31,3.3537699139895927
2016-02-29,3.2040277764768628
2016-03-31,2.9849098598116632
2016-04-30,2.6176729372635967
2016-05-31,2.699187743711114
2016-06-30,2.8818327360491036
2016-07-31,2.73895342864205
2016-08-31,2.5967425569119347
2016-09-30,2.5698212439319597
2016-10-31,2.5979558781944387
2016-11-30,2.5449418086870916
2016-12-31,2.5168652980699493
2017-01-31,2.526498801347536
2017-02-28,2.4674042975638732
2017-03-31,2.496515103577176
2017-04-30,2.470472157040888
2017-05-31,2.5496191676304383
2017-06-30,2.501640434133969
2017-07-31,2.577078377065048
2017-08-31,2.7446213550943677
2017-09-30,2.7349047642344217
2017-10-31,2.9241335359470404
2017-11-30,2.8783940637297447
2017-12-31,2.729946214921901
2018-01-31,2.9120946417550955
2018-02-28,3.03484563366666
2018-03-31,3.0048536502981236
2018-04-30,2.9547076910287804
2018-05-31,3.1260969584536733
2018-06-30,2.988890749810906
2018-07-31,2.940601752634441
2018-08-31,3.1963768515975133
2018-09-30,3.2108588999454253
2018-10-31,3.081191413587084
2018-11-30,2.943664961418584
2018-12-31,3.010589272626384
2019-01-31,2.8221891549463067
2019-02-28,2.828613981445108
2019-03-31,2.8794437221134395
2019-04-30,2.799008246991308
2019-05-31,3.089818066382675
2019-06-30,2.978850185855704
2019-07-31,3.1384762519745553
2019-08-31,3.4518430312254456
2019-09-30,3.044138740010764
2019-10-31,3.0504073827111315
2019-11-30,3.0831837355016987
2019-12-31,2.9051572226162095
2020-01-31,3.143666069496161
2020-02-29,3.2510866794872184
2020-03-31,3.648450196202808
2020-04-30,3.3190062712587927
2020-05-31,3.3950326237505037
2020-06-30,3.3425662309373045
2020-07-31,3.587453262376386
2020-08-31,3.5092928441564695
2020-09-30,3.778157350504446
2020-10-31,3.5496704511146766
2020-11-30,3.107711987224787
2020-12-31,3.094964898504068
2021-01-31,3.3788946570691576
2021-02-28,2.9300792221426923
2021-03-31,2.6186396365815345
2021-04-30,2.577218151928466
2021-05-31,2.580883858166861
2021-06-30,2.6488966516568806
2021-07-31,2.5286479749934614
2021-08-31,2.62195918168044
2021-09-30,2.614772784857331
2021-10-31,2.7480548135880283
2021-11-30,2.9519909292035944
2021-12-31,2.8706348267123847
2022-01-31,2.8426984401184816
2022-02-28,3.0000872251001125
2022-03-31,3.110001870779189
2022-04-30,3.402591126682264
2022-05-31,3.7852375079224654
2022-06-30,3.7669938744102818
2022-07-31,3.5849949179926974
2022-08-31,3.7649702310137845
2022-09-30,3.8415408401828595
2022-10-31,4.158304732427646
2022-11-30,4.083592097052692
2022-12-31,4.135386296579739
2023-01-31,3.4409900945268705
2023-02-28,3.545284095598914
2023-03-31,3.5984315203817197
2023-04-30,3.781293086921588
2023-05-31,3.82338258464625
2023-06-30,3.7052938577736474
2023-07-31,3.461128776239515
2023-08-31,3.579128658883683
2023-09-30,3.6095257332968567
2023-10-31,3.6261224048090703
